seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
3	3	13	12	-0.32424346957668465	-0.32427315148180347	-0.004622509831056383
3	3	9	13	-0.6711045588849525	-0.6711221115056796	-0.0013207581116449652
3	3	14	14	-0.45978539816146063	-0.4597854761677863	-8.567454298139353e-06
3	4	0	0	-0.6103709446861426	-0.6256633739345631	-1.2496123058837527
3	4	5	1	-1.067103641176922	-1.066401748142787	0.033226483898634696
3	4	1	2	-0.5923063678256391	-0.5878019315092742	0.38550310260382836
3	4	10	3	-0.10293230634794626	-0.10316703337962878	-0.11502543280493066
3	4	6	4	-0.9154759784805906	-0.9148637998892724	0.03377953116412882
3	4	2	5	-1.0647475244316795	-1.0637180356403038	0.048849734872810295
3	4	11	6	-0.5773475686383575	-0.5773605195813324	-0.001132755984276915
3	4	7	7	-0.37766076952719224	-0.37780496447966644	-0.019277134379255736
3	4	3	8	-1.0337497662125885	-1.0336246614917413	0.006111695953096059
3	4	12	9	-0.6036732627937901	-0.6036611947279046	0.0010095254196050485
3	4	8	10	-0.35235246300815043	-0.35242639668220355	-0.01059489369208454
3	4	4	11	-1.189491101096781	-1.189484600601567	0.0002759711088344779
3	4	13	12	-0.2754969276747141	-0.275520274501769	-0.004279271990770445
3	4	9	13	-0.6402643868985348	-0.6402914823815294	-0.002137005047682388
3	4	14	14	-0.460020692769711	-0.46002119683065945	-5.533279816135045e-05
3	5	0	0	-0.5503486453613038	-0.5665224826415839	-1.4626740238323979
3	5	5	1	-1.0992977876513153	-1.098422931332676	0.04020420096893915
3	5	1	2	-0.6753267881276943	-0.6699199405944674	0.4059305143298578
3	5	10	3	-0.033169732415549893	-0.03348048373732517	-0.47089247599645184
3	5	6	4	-0.9624296011381683	-0.9615807932266602	0.04455630980763893
3	5	2	5	-1.1298199135021276	-1.1284253739345493	0.06236873932661868
3	5	11	6	-0.5758900295655884	-0.5759087114054963	-0.0016381370337476351
3	5	7	7	-0.31002485844065913	-0.31025408598679755	-0.037323895765877566
3	5	3	8	-1.0685855561759656	-1.0683885948048213	0.00930869869355013
3	5	12	9	-0.5985729556036846	-0.5985316767039316	0.00348259669760161
3	5	8	10	-0.3054465750125941	-0.3055754325646918	-0.021299048986516425
3	5	4	11	-1.1923728606552735	-1.192359340491646	0.000572597587089173
3	5	13	12	-0.241984557392358	-0.24199332363650616	-0.001829343367770431
3	5	9	13	-0.6116932920180743	-0.6117332144510876	-0.0032956895684408583
