Hamiltonian	driving	N	seed	duration	K=0	K=1	K=2	K=3	K=4	K=5
ferromagnetic	onebody	9	46	0.02	0.001957090910217725	0.12217402885412415	0.41120894568424937	0.6453574352318397	0.7889447258188583	0.8753615914781139
ferromagnetic	onebody	9	46	0.01	0.0019542505864913254	0.12214617147540648	0.41120740194156796	0.6453722258559278	0.7889611968591785	0.8753766662009056
ferromagnetic	onebody	9	47	0.1	0.002073287201889023	0.11928463876454364	0.31907865642509736	0.5258832715436033	0.6868020209703509	0.7993905010939119
ferromagnetic	onebody	9	47	0.05	0.0019826345513213914	0.11813835716227988	0.3183679018895476	0.5258567124696438	0.687047749985716	0.7997160981446941
ferromagnetic	onebody	9	47	0.02	0.001957601992466898	0.117817509274601	0.3181669877711388	0.5258469050104273	0.6871187608547508	0.7998124476709212
ferromagnetic	onebody	9	47	0.01	0.0019540325717630237	0.11777113658249848	0.31813812073376013	0.5258452745731051	0.6871287043589238	0.7998259360005521
ferromagnetic	onebody	9	48	0.1	0.0020584290148060406	0.16872346874321967	0.44788380337165185	0.6575761827786429	0.7944012277428513	0.8789046709233889
ferromagnetic	onebody	9	48	0.05	0.0019794852388621805	0.16792981536352133	0.447755001052135	0.6578596742508382	0.7947646026121464	0.8792578596048785
ferromagnetic	onebody	9	48	0.02	0.0019576706733387614	0.1677067612791792	0.44772121440036544	0.6579284096664471	0.7948670340671737	0.8793575546024283
ferromagnetic	onebody	9	48	0.01	0.001954568744985328	0.1676748078277347	0.4477163313738407	0.657943473842681	0.7948816689063525	0.8793719022559857
ferromagnetic	onebody	9	49	0.1	0.002059081337189478	0.21445336623903816	0.571216839413177	0.7649263851692292	0.8675410570483202	0.9249766535811076
ferromagnetic	onebody	9	49	0.05	0.0019793044015829265	0.21382100771552046	0.5716597591878715	0.7654928482131651	0.8679825626342957	0.925324584821442
ferromagnetic	onebody	9	49	0.02	0.00195726145686949	0.21364389798031677	0.5717848973205061	0.7656508522392855	0.8681099682609631	0.9254237264553877
ferromagnetic	onebody	9	49	0.01	0.0019541291027157354	0.21361869597882854	0.5718028773136584	0.7656735050219349	0.8681294664370279	0.9254378960292063
ferromagnetic	onebody	9	50	0.1	0.0020468305808755707	0.3210032508552644	0.6710592512346908	0.8214267993613225	0.8997883659115916	0.9437266749423193
ferromagnetic	onebody	9	50	0.05	0.001976456928271938	0.32067486008703433	0.6715823028916086	0.8219226919779423	0.9001658588216301	0.9440393478286698
ferromagnetic	onebody	9	50	0.02	0.0019569983797171043	0.3205839392238327	0.6717408595502181	0.8220642335868132	0.9002743025189601	0.9441275911848975
ferromagnetic	onebody	9	50	0.01	0.0019542297851255163	0.32057128688575715	0.6717633418331004	0.8220844090334756	0.9002898285821447	0.9441402061652102
ferromagnetic	onebody	9	51	0.1	0.002066456780362441	0.06757016979660378	0.2517884423309179	0.4756137974505251	0.6588857114484683	0.7867765039582533
ferromagnetic	onebody	9	51	0.05	0.001981188740506007	0.06688752392867488	0.2512188903034656	0.4755857736764486	0.6591519772321196	0.787135990903416
ferromagnetic	onebody	9	51	0.02	0.0019576015657224418	0.06669531053070554	0.25106006655781854	0.4755781351833015	0.6592292618416576	0.7872376461494675
ferromagnetic	onebody	9	51	0.01	0.0019542433074738086	0.0666678611674766	0.25103729586222834	0.47557706663583016	0.6592398278761268	0.7872521991001622
ferromagnetic	onebody	9	52	0.1	0.002066111816024726	0.3192810217914427	0.6654163295015917	0.8222551951133377	0.9019568095188699	0.9451989339074829
ferromagnetic	onebody	9	52	0.05	0.001981228647844586	0.3189648880586076	0.6661582628917416	0.8229158757747408	0.9024228800452738	0.9455341095577595
ferromagnetic	onebody	9	52	0.02	0.001957788177266566	0.318876307737013	0.6663680463744354	0.8230967854406847	0.9025476346728825	0.9456291631304056
ferromagnetic	onebody	9	52	0.01	0.0019544466019081833	0.318863629876426	0.6663979737327745	0.8231232002868356	0.9025662604870189	0.9456428325456799
ferromagnetic	onebody	9	53	0.1	0.0020807902216005503	0.10030844282860277	0.3618587435402777	0.6074205262163551	0.7674352626073925	0.8636682943528231
ferromagnetic	onebody	9	53	0.05	0.001984733464427744	0.099559668469898	0.36172817331290485	0.6078649415328293	0.7679463260151715	0.8641173917422468
ferromagnetic	onebody	9	53	0.02	0.0019582525119056747	0.09934934782218635	0.36169351631454016	0.6079945003264751	0.7680906927743008	0.8642431234858788
ferromagnetic	onebody	9	53	0.01	0.00195448491048867	0.09931930915864358	0.3616885738552014	0.6080128272343914	0.7681119795035896	0.8642610929910918
ferromagnetic	onebody	9	54	0.1	0.0020519465583422832	0.0784920746675595	0.28060034501811876	0.5145401079469407	0.6932226304526743	0.8110480214274042
ferromagnetic	onebody	9	54	0.05	0.0019776545383881784	0.07785225402423869	0.2802674660542798	0.5147042000518975	0.693583810841962	0.8114264731663021
ferromagnetic	onebody	9	54	0.02	0.0019571046346976264	0.07767214538600074	0.28016656148610386	0.5147510792193386	0.6936853836760707	0.8115357306693508
ferromagnetic	onebody	9	54	0.01	0.001954179688180371	0.07764660745641248	0.28015290198384174	0.5147577884066754	0.6936998887242587	0.8115513413180601
ferromagnetic	onebody	9	55	0.1	0.0020678782979522397	0.2502706357736041	0.5867614771373998	0.7665921088706555	0.8655313930212852	0.9226973576806622
ferromagnetic	onebody	9	55	0.05	0.001981663821038244	0.249275937070976	0.5872387173100345	0.7671788386252952	0.8659761986064031	0.9230363351672729
ferromagnetic	onebody	9	55	0.02	0.001957833768777406	0.24899138869325854	0.5873739651740099	0.7673442936492629	0.8661018852019103	0.9231298903517647
ferromagnetic	onebody	9	55	0.01	0.0019544331965192607	0.2489511337794239	0.5873933334265911	0.7673679659189558	0.866119864458327	0.9231435043712565
ferromagnetic	onebody	9	56	0.1	0.0020457324060708286	0.388058758172434	0.72463831666736	0.8551421973666857	0.9196570098391329	0.955082885371712
ferromagnetic	onebody	9	56	0.05	0.001975835119529762	0.3877874682091147	0.7254049901369521	0.8557271039720393	0.9200527650336651	0.9553688173084101
ferromagnetic	onebody	9	56	0.02	0.0019564961792018056	0.38771441423088426	0.7256208873291007	0.855891140060614	0.9201649017947285	0.955450327514682
ferromagnetic	onebody	9	56	0.01	0.001953745131550208	0.3877046645886548	0.7256517500674552	0.8559145536067638	0.920180948754959	0.955462004977239
ferromagnetic	onebody	9	57	0.1	0.0020824676556450276	0.21137712812128032	0.5279828195276286	0.7269064479306994	0.8415201921466577	0.9089826911150046
ferromagnetic	onebody	9	57	0.05	0.0019853335565686407	0.21029566798897545	0.5283389316225768	0.7275332519160306	0.8420181591697985	0.9093617718436415
ferromagnetic	onebody	9	57	0.02	0.001958465682865682	0.20999198440663772	0.5284429979356277	0.7277093420510522	0.8421559011629292	0.9094723383293883
ferromagnetic	onebody	9	57	0.01	0.001954638347587849	0.2099485159425388	0.5284579992162293	0.7277346213083304	0.8421761807633061	0.9094837846508085
ferromagnetic	onebody	9	58	0.1	0.00205382553088634	0.4051678322075273	0.7562118812376862	0.8768075279061605	0.9339771841504347	0.9641891602400474
ferromagnetic	onebody	9	58	0.05	0.0019781814586707345	0.40496840427929875	0.7569018775603318	0.8773271640760609	0.9343388419520723	0.9644586632980949
ferromagnetic	onebody	9	58	0.02	0.0019572859749508865	0.4049145960794005	0.7570966761598575	0.8774738823752889	0.9344440960796355	0.9645345899912686
ferromagnetic	onebody	9	58	0.01	0.0019543130675153176	0.4049067529932106	0.757124495561564	0.877494842364127	0.9344550540428928	0.9645454551873834
ferromagnetic	onebody	9	59	0.1	0.0020599978372097772	0.3070858682324792	0.6215215603921013	0.7846466212406704	0.8780107238659266	0.9319725618773149
ferromagnetic	onebody	9	59	0.05	0.0019798171805811347	0.30665835704929706	0.6218365233410755	0.7850520273495386	0.8783808527901317	0.9322909668109928
ferromagnetic	onebody	9	59	0.02	0.001957657616103081	0.30653866615253217	0.6219257728740437	0.7851656978963533	0.8784852822707807	0.9323805137131297
ferromagnetic	onebody	9	59	0.01	0.0019544971241798564	0.30652151546706524	0.6219384442649941	0.7851818870377408	0.8785001758798622	0.932393055886315
ferromagnetic	onebody	9	60	0.1	0.0020687095211847067	0.17238910198163243	0.4861077261152526	0.7016608047630026	0.827695301352516	0.9006820706928923
ferromagnetic	onebody	9	60	0.05	0.001981771307028403	0.17166736726105514	0.4862843096174902	0.702155952133374	0.8281512061750598	0.9010564760378109
ferromagnetic	onebody	9	60	0.02	0.0019577823834997887	0.1714648052809692	0.4863378508437444	0.7022875264667847	0.8282822703848498	0.901162261002645
ferromagnetic	onebody	9	60	0.01	0.001954357158481046	0.17143582498969584	0.486345774113249	0.7023073635023175	0.8283010068648542	0.9011773432006405
ferromagnetic	onebody	9	61	0.1	0.0020701205703162876	0.19579232611102879	0.5443757538314813	0.7461683110772785	0.8548449463122139	0.9164837930559946
ferromagnetic	onebody	9	61	0.05	0.0019817003405134953	0.19515117852273414	0.5448740656431206	0.7468246603164403	0.8553533163620688	0.9168688292768341
ferromagnetic	onebody	9	61	0.02	0.0019573001578669326	0.1949626198840333	0.5450153135884628	0.7470096773318688	0.855502580781844	0.9169769832387695
ferromagnetic	onebody	9	61	0.01	0.0019538277860126074	0.19493645621368888	0.5450354772370387	0.7470361725690068	0.855523705814786	0.9169924661358808
ferromagnetic	onebody	9	62	0.1	0.0020803824352644026	0.0846150988690268	0.32682875262686784	0.5716673193396844	0.7414239207632985	0.8471291028561417
ferromagnetic	onebody	9	62	0.05	0.0019846105019398325	0.08384969171095791	0.3266334799840232	0.5720484888002052	0.7419286416678943	0.8475908230763536
ferromagnetic	onebody	9	62	0.02	0.0019581558347091708	0.08363473126833006	0.32658162597582996	0.5721617739318023	0.7420714455758166	0.8477226447526015
ferromagnetic	onebody	9	62	0.01	0.0019543842283902897	0.08360390217054668	0.3265743269620372	0.5721775436497868	0.7420920030231344	0.8477413194871936
ferromagnetic	onebody	9	63	0.1	0.0020648566977784916	0.2304958151564883	0.5575182372446406	0.7466867461495431	0.8538834985468431	0.916234782144821
ferromagnetic	onebody	9	63	0.05	0.001980554516213293	0.2298283349315464	0.5578503487503916	0.7471847821217487	0.8543170575309423	0.9165903576661644
ferromagnetic	onebody	9	63	0.02	0.001957277544183415	0.2296395171829554	0.5579444761483993	0.7473316117403898	0.8544384956620188	0.9166936390685764
ferromagnetic	onebody	9	63	0.01	0.0019539652904415963	0.2296124953902602	0.557957971656569	0.7473523795459717	0.8544558557816619	0.916708726719598
ferromagnetic	onebody	9	64	0.1	0.0020695365666376043	0.1496089386629789	0.4247030765913608	0.6460337890947712	0.7848186643434802	0.8698327129640855
ferromagnetic	onebody	9	64	0.05	0.0019818028211356056	0.14851106414556223	0.42456479839689665	0.6464662092064267	0.7852607708099686	0.8701996708340122
ferromagnetic	onebody	9	64	0.02	0.0019575932100238673	0.14819740920070754	0.42452950839800546	0.6465888265649348	0.7853933973857289	0.870303122031269
ferromagnetic	onebody	9	64	0.01	0.001954139332087205	0.14815306175943166	0.42452528682308305	0.6466063098146375	0.7854045984049232	0.8703179010912021
ferromagnetic	onebody	9	65	0.1	0.0020633968866646513	0.15947943417147323	0.46198109796934383	0.6863423038284455	0.8189548070208418	0.8965643684039045
ferromagnetic	onebody	9	65	0.05	0.001980699536916169	0.1587234758677072	0.46222299897823327	0.6868862444863012	0.8194433046812537	0.8969599951368639
ferromagnetic	onebody	9	65	0.02	0.001957801359106331	0.15851077015167855	0.46229262641988045	0.6870399429278385	0.8195753929099155	0.897075877243868
ferromagnetic	onebody	9	65	0.01	0.0019545462794919844	0.15848046303846475	0.4623027257312627	0.6870619483810215	0.819595062577084	0.8970919507230538
ferromagnetic	onebody	9	66	0.1	0.0020710793344468283	0.1684052047332133	0.4927950396484247	0.7080647453114217	0.8315641147881765	0.9027740137797264
ferromagnetic	onebody	9	66	0.05	0.001982543498926553	0.16775065223719712	0.4931449805973302	0.7086612765775107	0.8320570935929891	0.9031575643099232
ferromagnetic	onebody	9	66	0.02	0.001958116588253001	0.16756708656227992	0.4932442135584646	0.7088317567358281	0.8321960345374189	0.9032660627746316
ferromagnetic	onebody	9	66	0.01	0.0019546439980396577	0.16754082486599586	0.49325844699066845	0.7088562608661428	0.8322159483877901	0.9032816178343016
ferromagnetic	onebody	9	67	0.1	0.0020569676503587524	0.1570107105646861	0.4599744484487928	0.6873284745380052	0.8206305691401456	0.8971998306166772
ferromagnetic	onebody	9	67	0.05	0.001978647176385827	0.15622236820707888	0.460142938068028	0.6878352863618472	0.8211015391530214	0.8975907033124112
ferromagnetic	onebody	9	67	0.02	0.0019569614274967595	0.15600072891929345	0.4601916892474277	0.6879804954236427	0.8212360925254847	0.8977019231662301
ferromagnetic	onebody	9	67	0.01	0.00195387164313838	0.15596911700079993	0.4601985902093159	0.6880012653620933	0.8212553299257656	0.8977177292248799
ferromagnetic	onebody	9	68	0.1	0.002077072926325439	0.14733210067568583	0.43771422953474676	0.6694128608542661	0.8092220525051316	0.8905999845183861
ferromagnetic	onebody	9	68	0.05	0.001983871545386789	0.14645825385343758	0.43788130431259265	0.6699967359784649	0.8097459644723989	0.8910167535817262
ferromagnetic	onebody	9	68	0.02	0.001958096191757774	0.1462119894603199	0.43792971524580565	0.6701694992180334	0.8098959465558856	0.8911365813037392
ferromagnetic	onebody	9	68	0.01	0.0019544214608659635	0.14617679357270524	0.43793736930129	0.6701894599905164	0.8099174698516302	0.891153371369017
ferromagnetic	onebody	9	69	0.1	0.002043408910938914	0.2339611846030988	0.5856935901492604	0.7784245196901982	0.8776329550010821	0.9315015864424988
ferromagnetic	onebody	9	69	0.05	0.001975306500448408	0.23336863795256327	0.5860587402004417	0.7789371008572854	0.8780549220994752	0.931827481811308
ferromagnetic	onebody	9	69	0.02	0.0019564551056729476	0.23320127208939173	0.5861612547297576	0.7790803360500053	0.8781651600326613	0.9319211666310175
ferromagnetic	onebody	9	69	0.01	0.0019537717620271185	0.23317772875455484	0.5861757603511182	0.779100701937728	0.8781818572288951	0.9319345101743005
ferromagnetic	onebody	9	70	0.1	0.00206330683439327	0.2073867182655215	0.5388723596491917	0.7391146785537007	0.848996222245986	0.9120829508367713
ferromagnetic	onebody	9	70	0.05	0.0019801850378608813	0.2066543842087974	0.5392277607479665	0.7396892131469883	0.8494533886755632	0.9124392803376529
ferromagnetic	onebody	9	70	0.02	0.0019572220419539774	0.2064434904367004	0.5393298356304193	0.7398517815631875	0.8495832915322707	0.9125410111954834
ferromagnetic	onebody	9	70	0.01	0.0019539546073296947	0.20641383590972162	0.5393443948379699	0.7398749805538649	0.849601855185103	0.9125556359705909
ferromagnetic	onebody	9	71	0.1	0.0020560859025084664	0.289883375242723	0.6504580492130905	0.8142035023827007	0.8977944974510107	0.9433307150198538
ferromagnetic	onebody	9	71	0.05	0.001978265434365234	0.28944859756804364	0.6508744072053153	0.8146882755340472	0.8981943968131466	0.9436512538661742
ferromagnetic	onebody	9	71	0.02	0.001956759257254509	0.289325389010106	0.6509928772231567	0.8148250449534872	0.8983073184767406	0.9437448757997419
ferromagnetic	onebody	9	71	0.01	0.001953699020986203	0.2893078039040204	0.6510097655493708	0.8148446393574289	0.8983234750656647	0.9437584133961313
ferromagnetic	onebody	9	72	0.1	0.0020812438774928483	0.1758439661010603	0.48496323740055275	0.6938901037076265	0.8197646036116887	0.8951756887074437
ferromagnetic	onebody	9	72	0.05	0.001984599772911543	0.17494917601078944	0.4852390157731843	0.6944578556729447	0.8202508834748498	0.8955689248689809
ferromagnetic	onebody	9	72	0.02	0.0019579772426960205	0.1746968372981981	0.4853174869955776	0.6946168483028997	0.8203897670152531	0.8956803392730283
ferromagnetic	onebody	9	72	0.01	0.0019541888021337352	0.17466080174410484	0.485328804444488	0.6946396529201649	0.8204094642878788	0.8956963299275078
ferromagnetic	onebody	9	73	0.1	0.0020526958496963235	0.16992379656963325	0.455343037113184	0.6672981623666343	0.7990916860295862	0.8795667598587237
ferromagnetic	onebody	9	73	0.05	0.0019772662741979283	0.16884206961755385	0.45513560133752423	0.6676124886076568	0.7994763710390883	0.8799260718672344
ferromagnetic	onebody	9	73	0.02	0.0019564102402472123	0.16853836803286026	0.4550700686579399	0.6677012814677573	0.7995861944396903	0.8800263078122923
ferromagnetic	onebody	9	73	0.01	0.0019534457792972997	0.16849498927981477	0.4550616215136409	0.6677140650826471	0.7996031620091151	0.8800406758588284
ferromagnetic	onebody	9	74	0.1	0.002097210473758408	0.106250899458763	0.3131485859729655	0.528772822801762	0.6963981771166607	0.8101626053353488
ferromagnetic	onebody	9	74	0.05	0.0019887385948806776	0.10494824466414247	0.3123093814471191	0.5287393851572203	0.6967236722052097	0.810539539392284
ferromagnetic	onebody	9	74	0.02	0.0019588390853818183	0.1045785089193322	0.31207337620998493	0.5287300520742811	0.696814395644055	0.8106461109773052
ferromagnetic	onebody	9	74	0.01	0.001954582072374057	0.10452581998325422	0.31203952739468577	0.5287286349863057	0.6968273380080638	0.810661450618603
ferromagnetic	onebody	9	75	0.1	0.002049455792771915	0.2743082694933426	0.5937524103105671	0.7727805159083677	0.8712369915402053	0.9272955697541985
ferromagnetic	onebody	9	75	0.05	0.0019771673390579425	0.2734986856798838	0.5942009951464703	0.7733393730153141	0.8716754791921911	0.9276465459512062
ferromagnetic	onebody	9	75	0.02	0.001957153277018233	0.27327211585610434	0.594326871471735	0.7734987560806618	0.8718007246275203	0.9277459277862239
